analyte_id,display_name,sex_context,age_context,phase_context,alignment,value_low,value_high,value_median,source_unit,normalized_unit,unit_kind,band_kind,specimen,assay_method,source_id,source_locator,source_role,confidence,display_allowed,caveat
calculated_free_testosterone,Calculated free testosterone,female,pediatric_14_to_under_15,not_applicable,age_bin_midpoint,0.96,15.32,6.89,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_14_to_under_15,not_applicable,age_bin_midpoint,0.02,0.36,0.16,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_15_to_under_16,not_applicable,age_bin_midpoint,0.08,1.47,0.56,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_15_to_under_16,not_applicable,age_bin_midpoint,22,209,61,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_15_to_under_16,not_applicable,age_bin_midpoint,0.99,16.50,7.29,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_15_to_under_16,not_applicable,age_bin_midpoint,0.02,0.39,0.17,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_16_to_under_17,not_applicable,age_bin_midpoint,0.11,1.41,0.55,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_16_to_under_17,not_applicable,age_bin_midpoint,30,230,62,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_16_to_under_17,not_applicable,age_bin_midpoint,1.00,17.44,7.57,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_16_to_under_17,not_applicable,age_bin_midpoint,0.02,0.41,0.18,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_17_to_under_18,not_applicable,age_bin_midpoint,0.16,1.36,0.60,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_17_to_under_18,not_applicable,age_bin_midpoint,41,257,67,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_17_to_under_18,not_applicable,age_bin_midpoint,1.00,18.13,8.14,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_17_to_under_18,not_applicable,age_bin_midpoint,0.02,0.43,0.19,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_18_to_under_19,not_applicable,age_bin_midpoint,0.21,1.38,0.74,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_18_to_under_19,not_applicable,age_bin_midpoint,54,292,83,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_18_to_under_19,not_applicable,age_bin_midpoint,0.97,18.58,9.38,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_18_to_under_19,not_applicable,age_bin_midpoint,0.02,0.44,0.22,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,0.28,1.48,1.00,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,69,333,108,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,0.92,18.78,11.38,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,0.02,0.44,0.27,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
